date,open,high,low,close,volume,tic
2022-05-03 08:08,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:08,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:08,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:08,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:08,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:09,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:09,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:09,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:09,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:09,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:10,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:10,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:10,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:10,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:10,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:11,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:11,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:11,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:11,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:11,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:12,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:12,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:12,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:12,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:12,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:13,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:13,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:13,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:13,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:13,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:14,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:14,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:14,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:14,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:14,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:15,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:15,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:15,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:15,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:15,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:16,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:16,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:16,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:16,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:16,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:17,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:17,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:17,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:17,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:17,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:18,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:18,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:18,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:18,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:18,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:19,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:19,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:19,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:19,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:19,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:20,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:20,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:20,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:20,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:20,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:21,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:21,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:21,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:21,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:21,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:22,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:22,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:22,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:22,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:22,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:23,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:23,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:23,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:23,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:23,63.45,63.45,63.45,63.45,278.0,KO
2022-05-03 08:24,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:24,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:24,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:24,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:24,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:25,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:25,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:25,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:25,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:25,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:26,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:26,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:26,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:26,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:26,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:27,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:27,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:27,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:27,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:27,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:28,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:28,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:28,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:28,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:28,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:29,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:29,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:29,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:29,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:29,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:30,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:30,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:30,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:30,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:30,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:31,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:31,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:31,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:31,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:31,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:32,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:32,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:32,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:32,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:32,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:33,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:33,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:33,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:33,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:33,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:34,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:34,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:34,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:34,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:34,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:35,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:35,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:35,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:35,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:35,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:36,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:36,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:36,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:36,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:36,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:37,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:37,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:37,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:37,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:37,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:38,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:38,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:38,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:38,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:38,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:39,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:39,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:39,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:39,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:39,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:40,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:40,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:40,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:40,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:40,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:41,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:41,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:41,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:41,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:41,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:42,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:42,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:42,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:42,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:42,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:43,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:43,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:43,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:43,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:43,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:44,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:44,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:44,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:44,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:44,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:45,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:45,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:45,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:45,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:45,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:46,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:46,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:46,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:46,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:46,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:47,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:47,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:47,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:47,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:47,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:48,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:48,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:48,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:48,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:48,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:49,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:49,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:49,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:49,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:49,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:50,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:50,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:50,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:50,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:50,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:51,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:51,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:51,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:51,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:51,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:52,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:52,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:52,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:52,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:52,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:53,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:53,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:53,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:53,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:53,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:54,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:54,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:54,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:54,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:54,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:55,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:55,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:55,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:55,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:55,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:56,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:56,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:56,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:56,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:56,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:57,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:57,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:57,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:57,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:57,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:58,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:58,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:58,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:58,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:58,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 08:59,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 08:59,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 08:59,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 08:59,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 08:59,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 09:00,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:00,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:00,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:00,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:00,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 09:01,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:01,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:01,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:01,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:01,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 09:02,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:02,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:02,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:02,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:02,63.52,63.52,63.52,63.52,186.0,KO
2022-05-03 09:03,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:03,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:03,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:03,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:03,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:04,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:04,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:04,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:04,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:04,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:05,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:05,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:05,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:05,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:05,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:06,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:06,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:06,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:06,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:06,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:07,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:07,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:07,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:07,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:07,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:08,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:08,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:08,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:08,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:08,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:09,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:09,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:09,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:09,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:09,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:10,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:10,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:10,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:10,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:10,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:11,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:11,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:11,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:11,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:11,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:12,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:12,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:12,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:12,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:12,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:13,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:13,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:13,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:13,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:13,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:14,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:14,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:14,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:14,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:14,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:15,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:15,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:15,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:15,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:15,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:16,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:16,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:16,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:16,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:16,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:17,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:17,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:17,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:17,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:17,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:18,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:18,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:18,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:18,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:18,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:19,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:19,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:19,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:19,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:19,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:20,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:20,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:20,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:20,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:20,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:21,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:21,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:21,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:21,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:21,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:22,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:22,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:22,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:22,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:22,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:23,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:23,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:23,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:23,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:23,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:24,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:24,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:24,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:24,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:24,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:25,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:25,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:25,159.17,159.17,159.17,159.17,149.0,CVX
2022-05-03 09:25,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:25,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:26,171.62,171.62,171.62,171.62,1286.0,AXP
2022-05-03 09:26,148.47,148.47,148.47,148.47,137.0,BA
2022-05-03 09:26,159.9,159.9,159.9,159.9,201.0,CVX
2022-05-03 09:26,178.6,178.6,178.6,178.6,425.0,JNJ
2022-05-03 09:26,63.4412,63.4412,63.4412,63.4412,100.0,KO
2022-05-03 09:27,171.62,171.62,171.62,171.62,1286.0,AXP
